FoodID,FoodName,Category,Calories,Protein,Carbohydrates,Fat,Fiber,GlycemicIndex,Sodium_mg,Potassium_mg,Magnesium_mg,Calcium_mg,VitaminD_mcg,Zinc_mg,Omega3_g,SaturatedFat_g,Sugars,Cholesterol_mg,Meal_Type,NutrientDensity,GlycemicLoad,HeartHealthIndicator,AntiInflammatoryPotential,InsulinResistanceSuitability,HormonalHealthScore,WeightManagementScore,pcos_friendliness_score
462,Fatayer,General,250,8.0,30.0,12.0,3.0,30,380,200.0,20.0,40.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.11666666666666667,9.0,32.53333333333333,57.4,70.0,6.0,53.0,47.45
463,Manakish,General,280,12.0,30.0,14.0,2.0,45,480,250.0,28.0,120.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.1505050505050505,13.5,21.06666666666667,54.599999999999994,65.0,8.4,46.5,44.55
464,Lamb Kofta,General,320,25.0,8.0,20.0,2.0,0,620,380.0,35.0,60.0,0.0,0.0,0.0,2.0,0.0,0.0,Any,0.193018018018018,0.0,13.333333333333329,53.5,100.0,10.5,91.0,64.2
465,Labneh,General,150,10.0,6.0,10.0,0.0,4,200,240.0,30.0,350.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.3125,0.24,42.0,50.0,77.6,9.0,68.0,51.63
466,Kunafa,General,300,5.0,40.0,14.0,2.0,75,250,100.0,15.0,120.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.09261904761904763,30.0,34.06666666666667,53.3,33.0,4.5,15.5,27.450000000000003
467,Shish Taouk,General,280,25.0,5.0,18.0,1.0,0,740,380.0,30.0,60.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.2025252525252525,0.0,0.0,50.6,100.0,9.0,91.0,63.099999999999994
468,Shawarma Wrap,General,400,15.0,35.0,22.0,4.0,20,950,420.0,35.0,100.0,0.0,0.0,0.0,2.2,0.0,0.0,Any,0.13796296296296298,7.0,0.0,58.9,94.0,10.5,61.0,57.75
469,Mansaf,General,500,25.0,45.0,28.0,3.0,40,800,550.0,40.0,150.0,0.0,0.0,0.0,2.8000000000000003,0.0,0.0,Any,0.15454545454545454,18.0,7.466666666666656,54.6,98.0,12.0,57.0,57.449999999999996
470,Foul Medames,General,240,12.0,40.0,2.0,10.0,40,300,600.0,40.0,80.0,0.0,0.0,0.0,0.2,0.0,0.0,Any,0.25977011494252866,16.0,99.2,83.4,100.0,12.0,85.0,70.85
471,Lamb Shawarma,General,350,30.0,15.0,22.0,2.0,20,880,410.0,35.0,60.0,0.0,0.0,0.0,2.2,0.0,0.0,Any,0.20354166666666668,3.0,0.0,52.9,100.0,10.5,88.0,63.45
472,Laban,General,90,3.0,12.0,3.0,0.0,4,90,220.0,10.0,120.0,0.0,0.0,0.0,0.30000000000000004,0.0,0.0,Any,0.14642857142857144,0.48,54.46666666666667,50.1,63.599999999999994,3.0,60.0,44.355
473,Muhallabia,General,180,5.0,25.0,8.0,1.0,25,75,150.0,15.0,150.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.1394927536231884,6.25,53.3,52.1,59.0,4.5,48.5,41.550000000000004
474,Chicken Mandi,General,420,25.0,45.0,18.0,3.0,45,720,390.0,30.0,80.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.1606382978723404,20.25,8.8,56.6,95.0,9.0,62.5,57.4
475,Kibbeh,General,260,15.0,20.0,14.0,3.0,30,480,350.0,25.0,60.0,0.0,0.0,0.0,1.4000000000000001,0.0,0.0,Any,0.1685483870967742,6.0,31.73333333333334,57.3,84.0,7.5,66.0,54.6
476,Samboosa,General,180,5.0,20.0,10.0,2.0,80,200,180.0,20.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.10289855072463769,16.0,46.0,55.0,30.0,6.0,25.0,29.25
477,Mutton Biryani,General,400,20.0,45.0,16.0,2.0,50,820,480.0,35.0,60.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.13648148148148148,22.5,1.5999999999999996,54.7,78.0,10.5,48.0,49.300000000000004
478,Mango Juice,General,150,1.0,35.0,0.0,2.0,55,10,200.0,15.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,Any,0.07458333333333333,19.25,70.33333333333333,57.5,37.0,4.5,32.5,33.1
479,Kofta,General,300,25.0,10.0,18.0,3.0,0,680,420.0,30.0,60.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.20999999999999996,0.0,14.8,56.6,100.0,9.0,97.0,65.8
480,Makbous,General,380,15.0,45.0,18.0,4.0,55,850,380.0,35.0,90.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.1420542635658915,24.75,0.0,60.1,73.0,10.5,45.5,48.65
481,Lamb Ouzi,General,450,20.0,50.0,20.0,3.0,40,820,550.0,30.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,Any,0.139,20.0,8.666666666666657,56.0,88.0,9.0,52.0,53.05
482,Fattoush,General,180,5.0,25.0,8.0,4.0,25,320,250.0,20.0,120.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.17536231884057968,6.25,47.46666666666667,61.6,71.0,6.0,60.5,50.300000000000004
483,Mansaf,General,500,25.0,45.0,28.0,3.0,40,800,550.0,40.0,150.0,0.0,0.0,0.0,2.8000000000000003,0.0,0.0,Any,0.15454545454545454,18.0,7.466666666666656,54.6,98.0,12.0,57.0,57.449999999999996
484,Kibbeh Nayyeh,General,250,15.0,15.0,18.0,2.0,0,350,300.0,25.0,50.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.1597222222222222,0.0,35.8,53.1,98.0,7.5,78.0,60.15
485,Falafel Wrap,General,320,10.0,35.0,18.0,5.0,30,680,350.0,35.0,80.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.1443693693693694,10.5,18.133333333333344,63.1,82.0,10.5,58.0,54.6
486,Labneh Manakish,General,280,10.0,30.0,15.0,2.0,40,480,250.0,25.0,120.0,0.0,0.0,0.0,1.5,0.0,0.0,Any,0.1361111111111111,12.0,20.66666666666667,54.0,64.0,7.5,45.0,43.575
487,Arayes,General,380,20.0,30.0,22.0,3.0,50,780,400.0,35.0,100.0,0.0,0.0,0.0,2.2,0.0,0.0,Any,0.15988372093023256,15.0,1.8666666666666565,55.9,82.0,10.5,54.0,52.0
488,Kunafa,General,320,5.0,40.0,16.0,2.0,75,200,100.0,15.0,120.0,0.0,0.0,0.0,1.6,0.0,0.0,Any,0.08761261261261262,30.0,38.26666666666667,52.7,33.0,4.5,13.5,26.900000000000002
489,Baklava,General,320,5.0,30.0,18.0,2.0,55,200,100.0,15.0,120.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.08761261261261262,16.5,37.46666666666667,52.1,45.0,4.5,23.5,32.35
490,Karak Tea,General,60,2.0,10.0,1.0,0.0,30,10,50.0,5.0,10.0,0.0,0.0,0.0,0.1,0.0,0.0,Any,0.056818181818181816,3.0,51.93333333333334,50.2,46.0,1.5,48.0,36.325
491,Kabsa,General,420,20.0,50.0,15.0,3.0,50,780,400.0,35.0,80.0,0.0,0.0,0.0,1.5,0.0,0.0,Any,0.14202127659574468,25.0,4.666666666666657,58.0,82.0,10.5,50.0,51.724999999999994
492,Sambousek,General,240,10.0,25.0,12.0,2.0,45,360,220.0,20.0,60.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.12988505747126436,11.25,31.86666666666667,54.4,61.0,6.0,46.5,42.7
493,Mujadara,General,320,10.0,55.0,6.0,8.0,35,520,450.0,30.0,80.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,Any,0.168018018018018,19.25,57.6,75.2,91.0,9.0,67.5,61.85
494,Shakshuka,General,250,10.0,15.0,18.0,4.0,50,480,300.0,20.0,100.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.16111111111111115,7.5,30.8,58.6,66.0,6.0,51.0,46.150000000000006
495,Lentil Soup,General,180,8.0,30.0,4.0,8.0,35,480,400.0,25.0,60.0,0.0,0.0,0.0,0.4,0.0,0.0,Any,0.23876811594202896,10.5,59.066666666666656,75.3,87.0,7.5,77.5,62.3
496,Foul Sandwich,General,300,15.0,45.0,6.0,6.0,40,580,450.0,35.0,120.0,0.0,0.0,0.0,0.6000000000000001,0.0,0.0,Any,0.20214285714285715,18.0,43.6,69.7,90.0,10.5,69.0,60.849999999999994
497,Chicken Shawarma,General,350,30.0,20.0,18.0,2.0,20,880,420.0,35.0,60.0,0.0,0.0,0.0,1.8,0.0,0.0,Any,0.20354166666666668,4.0,0.0,54.1,100.0,10.5,88.0,63.75
498,Harira Soup,General,220,10.0,30.0,8.0,4.0,40,550,320.0,30.0,80.0,0.0,0.0,0.0,0.8,0.0,0.0,Any,0.18086419753086425,12.0,29.13333333333333,62.6,72.0,9.0,59.0,51.3
499,Lamb Kabsa,General,480,25.0,40.0,22.0,3.0,50,840,470.0,30.0,120.0,0.0,0.0,0.0,2.2,0.0,0.0,Any,0.15,20.0,0.5333333333333279,55.4,92.0,9.0,54.0,54.5
500,Maamoul,General,180,3.0,20.0,10.0,1.0,68,30,80.0,15.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,Any,0.06340579710144927,13.6,52.333333333333336,51.5,29.2,4.5,23.0,27.36
501,Baba Ganoush,General,150,2.0,10.0,12.0,4.0,10,180,210.0,20.0,30.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.12666666666666665,1.0,57.2,60.4,74.0,6.0,65.0,51.8
502,Za'atar Manakish,General,250,5.0,30.0,12.0,2.0,55,380,220.0,25.0,120.0,0.0,0.0,0.0,1.2000000000000002,0.0,0.0,Any,0.1163888888888889,16.5,29.86666666666667,54.9,45.0,7.5,30.5,35.2
